584.5975448,-1
584.6852506,6
584.7729559,3
584.8606605,0
584.9483645,-10
585.0360678,9
585.1237706,8
585.2114727,-4
585.2991742,10
585.3868751,9
585.4745753,-3
585.562275,12
585.649974,-14
585.7376723,-10
585.8253701,21
585.9130672,-8
586.0007637,1
586.0884596,11
586.1761549,5
586.2638495,-7
586.3515435,0
586.4392369,-2
586.5269297,-4
586.6146218,21
586.7023133,10
586.7900042,-8
586.8776944,14
586.965384,9
587.053073,-19
587.1407614,5
587.2284492,16
587.3161363,-10
587.4038228,-5
587.4915086,29
587.5791939,-4
587.6668785,-6
587.7545625,25
587.8422458,10
587.9299285,-17
588.0176106,17
588.1052921,-3
588.1929729,3
588.2806531,11
588.3683327,-15
588.4560116,-7
588.54369,13
588.6313676,-1
588.7190447,-1
588.8067211,8
588.8943969,5
588.9820721,-20
589.0697466,5
589.1574205,8
589.2450938,-8
589.3327664,-14
589.4204384,6
589.5081098,-15
589.5957805,-1
589.6834506,7
589.7711201,-16
589.8587889,9
589.9464572,3
590.0341247,-15
590.1217917,0
590.209458,18
590.2971237,3
590.3847887,3
590.4724531,23
590.5601169,-2
590.64778,0
590.7354425,4
590.8231044,2
590.9107656,-4
590.9984262,-4
591.0860862,-11
591.1737455,-20
591.2614042,17
591.3490622,4
591.4367197,-11
591.5243764,8
591.6120326,14
591.6996881,2
591.7873429,-19
591.8749972,16
591.9626508,-5
592.0503037,-2
592.137956,11
592.2256077,-10
592.3132588,-1
592.4009092,3
592.4885589,-22
592.5762081,0
592.6638565,5
592.7515044,-7
592.8391516,-7
592.9267982,5
593.0144441,-6
593.1020894,-13
593.189734,5
593.277378,-12
593.3650214,-3
593.4526641,-8
593.5403062,4
593.6279477,-9
593.7155885,-25
593.8032286,4
593.8908681,-10
593.978507,-14
594.0661453,10
594.1537828,-16
594.2414198,3
594.3290561,13
594.4166918,-1
594.5043268,-11
594.5919612,26
594.6795949,-21
594.767228,-14
594.8548604,6
594.9424922,-7
595.0301234,-4
595.1177539,2
595.2053838,8
595.293013,4
595.3806416,8
595.4682695,11
595.5558968,-9
595.6435234,-5
595.7311494,-1
595.8187748,-8
595.9063995,6
595.9940236,14
596.081647,-20
596.1692697,0
596.2568918,6
596.3445133,-15
596.4321341,-10
596.5197543,0
596.6073738,-4
596.6949927,15
596.782611,5
596.8702285,-15
596.9578455,12
597.0454618,-4
597.1330774,-1
597.2206924,-11
597.3083067,7
597.3959204,14
597.4835334,-7
597.5711458,-4
597.6587576,13
597.7463687,-8
597.8339791,3
597.9215889,21
598.009198,-11
598.0968065,8
598.1844143,2
598.2720215,7
598.3596281,-5
598.4472339,4
598.5348392,-11
598.6224437,12
598.7100477,25
598.7976509,16
598.8852535,-16
598.9728555,13
599.0604568,16
599.1480575,-28
599.2356575,0
599.3232568,17
599.4108555,-11
599.4984536,10
599.586051,-3
599.6736477,-5
599.7612438,23
599.8488392,11
599.936434,-12
600.0240281,-2
600.1116215,-11
600.1992143,-1
600.2868065,-13
600.374398,15
600.4619888,6
600.549579,-18
600.6371685,2
600.7247574,4
600.8123456,-16
600.8999331,21
600.98752,5
601.0751063,-14
601.1626918,11
601.2502768,-1
601.337861,-21
601.4254446,11
601.5130276,-8
601.6006098,-1
601.6881915,-19
601.7757724,27
601.8633527,-10
601.9509324,-13
602.0385114,32
602.1260897,-6
602.2136674,-12
602.3012444,7
602.3888207,-4
602.4763964,-6
602.5639714,-4
602.6515458,-13
602.7391195,-1
602.8266926,11
602.9142649,-21
603.0018367,-12
603.0894077,7
603.1769781,2
603.2645478,-20
603.3521169,17
603.4396853,10
603.5272531,-9
603.6148201,1
603.7023866,20
603.7899523,-6
603.8775174,1
603.9650818,17
604.0526456,0
604.1402087,-15
604.2277711,12
604.3153329,-14
604.402894,-5
604.4904544,21
604.5780142,-16
604.6655733,-16
604.7531317,28
604.8406895,-21
604.9282466,-10
605.0158031,12
605.1033589,-10
605.190914,-9
605.2784684,5
605.3660222,-5
605.4535753,-7
605.5411277,16
605.6286795,-1
605.7162306,-12
605.803781,16
605.8913308,-5
605.9788799,-12
606.0664284,14
606.1539761,14
606.2415232,-21
606.3290696,-7
606.4166154,23
606.5041605,-31
606.5917049,-18
606.6792486,9
606.7667917,0
606.8543341,-8
606.9418759,10
607.0294169,-1
607.1169573,-1
607.2044971,14
607.2920361,-9
607.3795745,-15
607.4671122,5
607.5546492,-9
607.6421856,-20
607.7297213,2
607.8172563,0
607.9047907,-15
607.9923243,0
608.0798573,7
608.1673897,-15
608.2549213,4
608.3424523,15
608.4299826,-6
608.5175122,-4
608.6050412,15
608.6925695,-8
608.7800971,15
608.867624,20
608.9551503,-9
609.0426759,0
609.1302008,29
609.217725,-1
609.3052486,-10
609.3927715,13
609.4802937,11
609.5678152,-2
609.6553361,2
609.7428563,1
609.8303758,-5
609.9178946,0
610.0054127,-4
610.0929302,-9
610.180447,11
610.2679631,23
610.3554785,-14
610.4429933,-7
610.5305074,-2
610.6180208,-23
610.7055335,7
610.7930455,3
610.8805569,10
610.9680676,0
611.0555776,16
611.1430869,-1
611.2305956,-3
611.3181035,7
611.4056108,-5
611.4931174,-4
611.5806234,12
611.6681286,-5
611.7556332,-3
611.843137,7
611.9306402,9
612.0181428,-9
612.1056446,9
612.1931458,-2
612.2806462,-12
612.368146,2
612.4556451,-3
612.5431435,0
612.6306413,4
612.7181383,3
612.8056347,8
612.8931304,-1
612.9806254,-3
613.0681197,-8
613.1556134,-13
613.2431063,19
613.3305986,8
613.4180902,4
613.5055811,-5
613.5930713,-1
613.6805608,1
613.7680497,4
613.8555378,11
613.9430253,-12
614.0305121,6
614.1179982,-4
614.2054836,-6
614.2929683,-12
614.3804524,9
614.4679357,-1
614.5554184,-20
614.6429004,15
614.7303817,-4
614.8178623,-10
614.9053422,0
