3.587174348697394488e-01 3.728505477719767214e+01
3.607214428857715149e-01 3.722458970237398290e+01
3.627254509018035811e-01 3.716509813779436655e+01
3.647294589178356472e-01 3.710657510151691696e+01
3.667334669338677133e-01 3.704901570213971240e+01
3.687374749498997795e-01 3.699241513794201808e+01
3.707414829659318456e-01 3.693676869604219348e+01
3.727454909819639117e-01 3.688207175157246098e+01
3.747494989979959779e-01 3.682831976686996711e+01
3.767535070140280440e-01 3.677550829068424321e+01
3.787575150300601101e-01 3.672363295740069589e+01
3.807615230460921762e-01 3.667268948627994973e+01
3.827655310621242424e-01 3.662267368071302798e+01
3.847695390781562530e-01 3.657358142749186669e+01
3.867735470941883191e-01 3.652540869609539698e+01
3.887775551102203853e-01 3.647815153799070487e+01
3.907815631262524514e-01 3.643180608594917658e+01
3.927855711422845175e-01 3.638636855337759357e+01
3.947895791583165837e-01 3.634183523366382929e+01
3.967935871743486498e-01 3.629820249953717592e+01
3.987975951903807159e-01 3.625546680244298869e+01
4.008016032064127820e-01 3.621362467193156220e+01
4.028056112224448482e-01 3.617267271506115378e+01
4.048096192384769143e-01 3.613260761581489788e+01
4.068136272545089804e-01 3.609342613453157611e+01
4.088176352705410466e-01 3.605512510735000831e+01
4.108216432865731127e-01 3.601770144566704346e+01
4.128256513026051788e-01 3.598115213560890169e+01
4.148296593186372450e-01 3.594547423751582471e+01
4.168336673346693111e-01 3.591066488543994240e+01
4.188376753507013772e-01 3.587672128665609250e+01
4.208416833667334433e-01 3.584364072118562206e+01
4.228456913827655095e-01 3.581142054133301400e+01
4.248496993987975756e-01 3.578005817123515442e+01
4.268537074148296417e-01 3.574955110642331135e+01
4.288577154308617079e-01 3.571989691339747708e+01
4.308617234468937740e-01 3.569109322921318750e+01
4.328657314629258401e-01 3.566313776108061973e+01
4.348697394789579063e-01 3.563602828597588967e+01
4.368737474949899169e-01 3.560976265026444310e+01
4.388777555110219830e-01 3.558433876933651163e+01
4.408817635270540491e-01 3.555975462725439940e+01
4.428857715430861153e-01 3.553600827641179194e+01
4.448897795591181814e-01 3.551309783720463287e+01
4.468937875751502475e-01 3.549102149771387360e+01
4.488977955911823137e-01 3.546977751339975526e+01
4.509018036072143798e-01 3.544936420680756584e+01
4.529058116232464459e-01 3.542977996728504309e+01
4.549098196392785121e-01 3.541102325071108226e+01
4.569138276553105782e-01 3.539309257923573426e+01
4.589178356713426443e-01 3.537598654103162943e+01
4.609218436873747105e-01 3.535970379005654252e+01
4.629258517034067766e-01 3.534424304582713461e+01
4.649298597194388427e-01 3.532960309320377235e+01
4.669338677354709088e-01 3.531578278218656664e+01
4.689378757515029750e-01 3.530278102772221871e+01
4.709418837675350411e-01 3.529059680952200040e+01
4.729458917835671072e-01 3.527922917189060570e+01
4.749498997995991734e-01 3.526867722356585944e+01
4.769539078156312395e-01 3.525894013756937539e+01
4.789579158316633056e-01 3.525001715106791522e+01
4.809619238476953718e-01 3.524190756524561863e+01
4.829659318637274379e-01 3.523461074518696279e+01
4.849699398797595040e-01 3.522812611977041541e+01
4.869739478957915702e-01 3.522245318157285254e+01
4.889779559118235808e-01 3.521759148678462736e+01
4.909819639278556469e-01 3.521354065513524034e+01
4.929859719438877130e-01 3.521030036982978828e+01
4.949899799599197792e-01 3.520787037749590809e+01
4.969939879759518453e-01 3.520625048814140001e+01
4.989979959919839114e-01 3.520544057512245217e+01
5.010020040080159776e-01 3.520544057512245217e+01
5.030060120240480437e-01 3.520625048814140001e+01
5.050100200400801098e-01 3.520787037749590809e+01
5.070140280561121759e-01 3.521030036982978828e+01
5.090180360721442421e-01 3.521354065513523324e+01
5.110220440881763082e-01 3.521759148678462736e+01
5.130260521042083743e-01 3.522245318157285254e+01
5.150300601202404405e-01 3.522812611977041541e+01
5.170340681362725066e-01 3.523461074518695568e+01
5.190380761523045727e-01 3.524190756524561863e+01
5.210420841683366389e-01 3.525001715106791522e+01
5.230460921843687050e-01 3.525894013756937539e+01
5.250501002004007711e-01 3.526867722356585944e+01
5.270541082164328373e-01 3.527922917189059149e+01
5.290581162324649034e-01 3.529059680952200040e+01
5.310621242484969695e-01 3.530278102772221871e+01
5.330661322645290356e-01 3.531578278218656664e+01
5.350701402805611018e-01 3.532960309320377235e+01
5.370741482965931679e-01 3.534424304582713461e+01
5.390781563126252340e-01 3.535970379005654252e+01
5.410821643286573002e-01 3.537598654103162943e+01
5.430861723446893663e-01 3.539309257923573426e+01
5.450901803607214324e-01 3.541102325071108226e+01
5.470941883767534986e-01 3.542977996728504309e+01
5.490981963927855647e-01 3.544936420680756584e+01
5.511022044088176308e-01 3.546977751339975526e+01
5.531062124248496970e-01 3.549102149771387360e+01
5.551102204408817631e-01 3.551309783720463287e+01
5.571142284569138292e-01 3.553600827641179194e+01
5.591182364729458953e-01 3.555975462725439940e+01
5.611222444889779615e-01 3.558433876933650453e+01
5.631262525050100276e-01 3.560976265026444310e+01
5.651302605210419827e-01 3.563602828597588967e+01
5.671342685370740488e-01 3.566313776108061262e+01
5.691382765531061150e-01 3.569109322921318039e+01
5.711422845691381811e-01 3.571989691339747708e+01
5.731462925851702472e-01 3.574955110642331135e+01
5.751503006012023134e-01 3.578005817123514731e+01
5.771543086172343795e-01 3.581142054133300690e+01
5.791583166332664456e-01 3.584364072118562206e+01
5.811623246492985118e-01 3.587672128665609250e+01
5.831663326653305779e-01 3.591066488543994240e+01
5.851703406813626440e-01 3.594547423751582471e+01
5.871743486973947102e-01 3.598115213560889458e+01
5.891783567134267763e-01 3.601770144566704346e+01
5.911823647294588424e-01 3.605512510735000831e+01
5.931863727454909085e-01 3.609342613453156901e+01
5.951903807615229747e-01 3.613260761581489078e+01
5.971943887775550408e-01 3.617267271506114668e+01
5.991983967935871069e-01 3.621362467193156220e+01
6.012024048096191731e-01 3.625546680244298869e+01
6.032064128256512392e-01 3.629820249953717592e+01
6.052104208416833053e-01 3.634183523366382929e+01
6.072144288577153715e-01 3.638636855337758647e+01
6.092184368737474376e-01 3.643180608594917658e+01
6.112224448897795037e-01 3.647815153799069776e+01
6.132264529058115698e-01 3.652540869609538987e+01
6.152304609218436360e-01 3.657358142749184537e+01
6.172344689378757021e-01 3.662267368071302087e+01
6.192384769539077682e-01 3.667268948627994973e+01
6.212424849699398344e-01 3.672363295740068168e+01
6.232464929859719005e-01 3.677550829068424321e+01
6.252505010020039666e-01 3.682831976686996711e+01
6.272545090180360328e-01 3.688207175157246809e+01
6.292585170340680989e-01 3.693676869604220059e+01
6.312625250501001650e-01 3.699241513794201808e+01
6.332665330661322312e-01 3.704901570213971240e+01
6.352705410821642973e-01 3.710657510151691696e+01
6.372745490981963634e-01 3.716509813779436655e+01
6.392785571142284295e-01 3.722458970237398290e+01
6.412825651302604957e-01 3.728505477719767214e+01
6.432865731462925618e-01 3.734649843562327476e+01
6.452905811623246279e-01 3.740892584331781734e+01
6.472945891783566941e-01 3.747234225916820805e+01
6.492985971943887602e-01 3.753675303620969572e+01
6.513026052104208263e-01 3.760216362257231992e+01
6.533066132264528925e-01 3.766857956244545136e+01
6.553106212424849586e-01 3.773600649706078514e+01
6.573146292585170247e-01 3.780445016569402839e+01
6.593186372745490909e-01 3.787391640668540305e+01
6.613226452905811570e-01 3.794441115847939727e+01
6.633266533066132231e-01 3.801594046068374411e+01
6.653306613226452892e-01 3.808851045514830247e+01
6.673346693386772444e-01 3.816212738706359175e+01
6.693386773547093105e-01 3.823679760607972611e+01
6.713426853707413766e-01 3.831252756744568444e+01
6.733466933867734427e-01 3.838932383316935670e+01
6.753507014028055089e-01 3.846719307319863645e+01
6.773547094188375750e-01 3.854614206662377995e+01
6.793587174348696411e-01 3.862617770290140129e+01
6.813627254509017073e-01 3.870730698310039486e+01
6.833667334669337734e-01 3.878953702117001967e+01
6.853707414829658395e-01 3.887287504523053627e+01
6.873747494989979057e-01 3.895732839888674448e+01
6.893787575150299718e-01 3.904290454256455689e+01
6.913827655310620379e-01 3.912961105487119085e+01
6.933867735470941041e-01 3.921745563397917067e+01
6.953907815631261702e-01 3.930644609903443154e+01
6.973947895791582363e-01 3.939659039158906495e+01
6.993987975951903024e-01 3.948789657705879819e+01
7.014028056112223686e-01 3.958037284620588281e+01
7.034068136272544347e-01 3.967402751664744187e+01
7.054108216432865008e-01 3.976886903438989407e+01
7.074148296593185670e-01 3.986490597538967506e+01
7.094188376753506331e-01 3.996214704714079602e+01
7.114228456913826992e-01 4.006060109028943117e+01
7.134268537074147654e-01 4.016027708027619525e+01
7.154308617234468315e-01 4.026118412900624577e+01
7.174348697394788976e-01 4.036333148654787095e+01
7.194388777555109638e-01 4.046672854285983334e+01
7.214428857715430299e-01 4.057138482954790959e+01
7.234468937875750960e-01 4.067731002165118781e+01
7.254509018036071621e-01 4.078451393945842085e+01
7.274549098196392283e-01 4.089300655035503951e+01
7.294589178356712944e-01 4.100279797070105303e+01
7.314629258517033605e-01 4.111389846774066825e+01
7.334669338677354267e-01 4.122631846154374102e+01
7.354709418837674928e-01 4.134006852697980605e+01
7.374749498997995589e-01 4.145515939572507591e+01
7.394789579158316251e-01 4.157160195830285687e+01
7.414829659318636912e-01 4.168940726615812054e+01
7.434869739478957573e-01 4.180858653376645151e+01
7.454909819639278235e-01 4.192915114077817407e+01
7.474949899799598896e-01 4.205111263419804857e+01
7.494989979959919557e-01 4.217448273060109187e+01
7.515030060120240218e-01 4.229927331838525362e+01
7.535070140280560880e-01 4.242549646006121122e+01
7.555110220440881541e-01 4.255316439458020739e+01
7.575150300601202202e-01 4.268228953970032791e+01
7.595190380761522864e-01 4.281288449439175992e+01
7.615230460921843525e-01 4.294496204128191152e+01
7.635270541082164186e-01 4.307853514914073401e+01
7.655310621242484848e-01 4.321361697540702096e+01
7.675350701402805509e-01 4.335022086875639502e+01
7.695390781563125060e-01 4.348836037171140134e+01
7.715430861723445721e-01 4.362804922329478075e+01
7.735470941883766383e-01 4.376930136172604335e+01
7.755511022044087044e-01 4.391213092716269983e+01
7.775551102204407705e-01 4.405655226448618578e+01
7.795591182364728366e-01 4.420257992613379372e+01
7.815631262525049028e-01 4.435022867497688281e+01
7.835671342685369689e-01 4.449951348724645328e+01
7.855711422845690350e-01 4.465044955550651906e+01
7.875751503006011012e-01 4.480305229167638004e+01
7.895791583166331673e-01 4.495733733010236932e+01
7.915831663326652334e-01 4.511332053067985726e+01
7.935871743486972996e-01 4.527101798202647842e+01
7.955911823647293657e-01 4.543044600470722827e+01
7.975951903807614318e-01 4.559162115451247388e+01
7.995991983967934980e-01 4.575456022578951831e+01
8.016032064128255641e-01 4.591928025482869202e+01
8.036072144288576302e-01 4.608579852330490922e+01
8.056112224448896963e-01 4.625413256177550636e+01
8.076152304609217625e-01 4.642430015323525083e+01
8.096192384769538286e-01 4.659631933672958581e+01
8.116232464929858947e-01 4.677020841102692827e+01
8.136272545090179609e-01 4.694598593835104339e+01
8.156312625250500270e-01 4.712367074817442614e+01
8.176352705410820931e-01 4.730328194107384121e+01
8.196392785571141593e-01 4.748483889264876012e+01
8.216432865731462254e-01 4.766836125750403141e+01
8.236472945891782915e-01 4.785386897329765787e+01
8.256513026052103577e-01 4.804138226485468266e+01
8.276553106212424238e-01 4.823092164834859119e+01
8.296593186372744899e-01 4.842250793555086830e+01
8.316633266533065560e-01 4.861616223815034488e+01
8.336673346693386222e-01 4.881190597214300197e+01
8.356713426853706883e-01 4.900976086229376705e+01
8.376753507014027544e-01 4.920974894667130428e+01
8.396793587174348206e-01 4.941189258125698558e+01
8.416833667334668867e-01 4.961621444462950592e+01
8.436873747494989528e-01 4.982273754272588917e+01
8.456913827655310190e-01 5.003148521368089519e+01
8.476953907815630851e-01 5.024248113274537531e+01
8.496993987975951512e-01 5.045574931728537393e+01
8.517034068136272174e-01 5.067131413186316991e+01
8.537074148296592835e-01 5.088920029340152240e+01
8.557114228456913496e-01 5.110943287643273436e+01
8.577154308617234157e-01 5.133203731843366313e+01
8.597194388777554819e-01 5.155703942524839078e+01
8.617234468937875480e-01 5.178446537659978333e+01
8.637274549098196141e-01 5.201434173169158726e+01
8.657314629258516803e-01 5.224669543490244195e+01
8.677354709418837464e-01 5.248155382157344206e+01
8.697394789579158125e-01 5.271894462389085589e+01
8.717434869739478787e-01 5.295889597686532113e+01
8.737474949899798338e-01 5.320143642440957166e+01
8.757515030060118999e-01 5.344659492551596003e+01
8.777555110220439660e-01 5.369440086053558048e+01
8.797595190380760322e-01 5.394488403756076877e+01
8.817635270541080983e-01 5.419807469891263452e+01
8.837675350701401644e-01 5.445400352773547326e+01
8.857715430861722306e-01 5.471270165469961455e+01
8.877755511022042967e-01 5.497420066481499390e+01
8.897795591182363628e-01 5.523853260435671331e+01
8.917835671342684289e-01 5.550572998790503476e+01
8.937875751503004951e-01 5.577582580550136981e+01
8.957915831663325612e-01 5.604885352992238268e+01
8.977955911823646273e-01 5.632484712407416794e+01
8.997995991983966935e-01 5.660384104850844977e+01
9.018036072144287596e-01 5.688587026906309063e+01
9.038076152304608257e-01 5.717097026462869280e+01
9.058116232464928919e-01 5.745917703504366614e+01
9.078156312625249580e-01 5.775052710911988640e+01
9.098196392785570241e-01 5.804505755280111146e+01
9.118236472945890903e-01 5.834280597745636499e+01
9.138276553106211564e-01 5.864381054831067530e+01
9.158316633266532225e-01 5.894810999301555654e+01
9.178356713426852886e-01 5.925574361036129289e+01
9.198396793587173548e-01 5.956675127913383250e+01
9.218436873747494209e-01 5.988117346711853628e+01
9.238476953907814870e-01 6.019905124025311238e+01
9.258517034068135532e-01 6.052042627193277724e+01
9.278557114228456193e-01 6.084534085246969681e+01
9.298597194388776854e-01 6.117383789870957145e+01
9.318637274549097516e-01 6.150596096380812838e+01
9.338677354709418177e-01 6.184175424717011538e+01
9.358717434869738838e-01 6.218126260455350973e+01
9.378757515030059499e-01 6.252453155834200516e+01
9.398797595190380161e-01 6.287160730798829888e+01
9.418837675350700822e-01 6.322253674063152573e+01
9.438877755511021483e-01 6.357736744189136857e+01
9.458917835671342145e-01 6.393614770684217774e+01
9.478957915831662806e-01 6.429892655117006939e+01
9.498997995991983467e-01 6.466575372251612919e+01
9.519038076152304129e-01 6.503667971200894726e+01
9.539078156312624790e-01 6.541175576598962493e+01
9.559118236472945451e-01 6.579103389793266388e+01
9.579158316633266113e-01 6.617456690056613411e+01
9.599198396793586774e-01 6.656240835819434665e+01
9.619238476953907435e-01 6.695461265922664040e+01
9.639278557114228096e-01 6.735123500891587867e+01
9.659318637274548758e-01 6.775233144231006577e+01
9.679358717434869419e-01 6.815795883742096350e+01
9.699398797595190080e-01 6.856817492861327423e+01
9.719438877755510742e-01 6.898303832021819915e+01
9.739478957915831403e-01 6.940260850037543605e+01
9.759519038076150954e-01 6.982694585510711249e+01
9.779559118236471615e-01 7.025611168262834383e+01
9.799599198396792277e-01 7.069016820789752842e+01
9.819639278557112938e-01 7.112917859741151005e+01
9.839679358717433599e-01 7.157320697424914613e+01
9.859719438877754261e-01 7.202231843336791428e+01
9.879759519038074922e-01 7.247657905715766447e+01
9.899799599198395583e-01 7.293605593125617759e+01
9.919839679358716245e-01 7.340081716063099293e+01
9.939879759519036906e-01 7.387093188593205184e+01
9.959919839679357567e-01 7.434647030011981883e+01
9.979959919839678228e-01 7.482750366537374020e+01
1.000000000000000000e+00 7.531410433028588614e+01
