0.645855	0.00818659	0	0.00210856	0.483629	0	0	0	0.158373	
0.643918	0.00824703	0	0.00212413	0.481265	0	0	0	0.156459	
0.641986	0.00830718	0	0.00213962	0.478913	0	0	0	0.15457	
0.64006	0.00836704	0	0.00215504	0.476573	0	0	0	0.152706	
0.63814	0.0084266	0	0.00217038	0.474245	0	0	0	0.150866	
0.636226	0.00848588	0	0.00218564	0.471929	0	0	0	0.149049	
0.634317	0.00854485	0	0.00220083	0.469625	0	0	0	0.147256	
0.632415	0.00860353	0	0.00221595	0.467332	0	0	0	0.145486	
0.630518	0.00866191	0	0.00223098	0.465051	0	0	0	0.143739	
0.628627	0.00871998	0	0.00224594	0.462781	0	0	0	0.142014	
0.626741	0.00877776	0	0.00226082	0.460523	0	0	0	0.140312	
0.624861	0.00883522	0	0.00227562	0.458277	0	0	0	0.138631	
0.622987	0.00889238	0	0.00229034	0.456041	0	0	0	0.136973	
0.621119	0.00894923	0	0.00230499	0.453818	0	0	0	0.135335	
0.619256	0.00900577	0	0.00231955	0.451605	0	0	0	0.133719	
0.617399	0.009062	0	0.00233403	0.449404	0	0	0	0.132123	
0.615548	0.00911791	0	0.00234843	0.447213	0	0	0	0.130548	
0.613702	0.00917351	0	0.00236275	0.445034	0	0	0	0.128994	
0.611862	0.0092288	0	0.00237699	0.442866	0	0	0	0.127459	
0.610027	0.00928377	0	0.00239115	0.440709	0	0	0	0.125944	
0.608198	0.00933842	0	0.00240523	0.438562	0	0	0	0.124449	
0.606374	0.00939275	0	0.00241922	0.436427	0	0	0	0.122972	
0.604556	0.00944675	0	0.00243313	0.434302	0	0	0	0.121515	
0.602743	0.00950044	0	0.00244696	0.432188	0	0	0	0.120077	
0.600936	0.00955381	0	0.0024607	0.430085	0	0	0	0.118657	
0.599134	0.00960685	0	0.00247436	0.427992	0	0	0	0.117255	
0.597338	0.00965957	0	0.00248794	0.42591	0	0	0	0.115871	
0.595547	0.00971196	0	0.00250144	0.423838	0	0	0	0.114505	
0.593762	0.00976403	0	0.00251485	0.421777	0	0	0	0.113156	
0.591982	0.00981577	0	0.00252817	0.419726	0	0	0	0.111825	
0.590207	0.00986718	0	0.00254141	0.417685	0	0	0	0.11051	
0.588438	0.00991827	0	0.00255457	0.415655	0	0	0	0.109213	
0.586674	0.00996902	0	0.00256765	0.413635	0	0	0	0.107932	
0.584915	0.0100195	0	0.00258063	0.411625	0	0	0	0.106668	
0.583162	0.0100696	0	0.00259354	0.409625	0	0	0	0.10542	
0.581414	0.0101193	0	0.00260636	0.407635	0	0	0	0.104187	
0.579671	0.0101688	0	0.00261909	0.405655	0	0	0	0.102971	
0.577934	0.0102179	0	0.00263174	0.403685	0	0	0	0.10177	
